award_year,category,motivation,Name,links
1909,Physiology or Medicine,"for his work on the physiology, pathology and surgery of the thyroid gland",Emil Theodor Kocher,https://www.nobelprize.org/images/kocher-12869-portrait-mini-2x.jpg
1908,Chemistry,"for his investigations into the disintegration of the elements, and the chemistry of radioactive substances",Ernest Rutherford,https://www.nobelprize.org/images/rutherford-12860-portrait-mini-2x.jpg
1908,Literature,"in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life",Rudolf Christoph Eucken,https://www.nobelprize.org/images/eucken-12861-portrait-mini-2x.jpg
1908,Peace,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors",Fredrik Bajer,https://www.nobelprize.org/images/bajer-12865-portrait-mini-2x.jpg
1908,Peace,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors",Klas Pontus Arnoldson,https://www.nobelprize.org/images/arnoldson-12864-portrait-mini-2x.jpg
1908,Physics,for his method of reproducing colours photographically based on the phenomenon of interference,Gabriel Lippmann,https://www.nobelprize.org/images/lippmann-12866-portrait-mini-2x.jpg
1908,Physiology or Medicine,in recognition of their work on immunity,Ilya Ilyich Mechnikov,https://www.nobelprize.org/images/mechnikov-12863-portrait-mini-2x.jpg
1908,Physiology or Medicine,in recognition of their work on immunity,Paul Ehrlich,https://www.nobelprize.org/images/ehrlich-12862-portrait-mini-2x.jpg
1907,Chemistry,for his biochemical researches and his discovery of cell-free fermentation,Eduard Buchner,https://www.nobelprize.org/images/buchner-12854-portrait-mini-2x.jpg
1907,Literature,"in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author",Rudyard Kipling,https://www.nobelprize.org/images/kipling-12855-portrait-mini-2x.jpg
1907,Peace,"for his work in the press and in peace meetings, both public and private, for an understanding between France and Italy",Ernesto Teodoro Moneta,https://www.nobelprize.org/images/moneta-12857-portrait-mini-2x.jpg
1907,Peace,for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences,Louis Renault,https://www.nobelprize.org/images/renault-12858-portrait-mini-2x.jpg
1907,Physics,for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid,Albert Abraham Michelson,https://www.nobelprize.org/images/michelson-12859-portrait-mini-2x.jpg
1907,Physiology or Medicine,in recognition of his work on the role played by protozoa in causing diseases,Charles Louis Alphonse Laveran,
1906,Chemistry,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him",Henri Moissan,https://www.nobelprize.org/images/moissan-12848-portrait-mini-2x.jpg
1906,Literature,"not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces",Giosuè Carducci,https://www.nobelprize.org/images/carducci-12849-portrait-mini-2x.jpg
1906,Peace,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia",Theodore Roosevelt Jr.,https://www.nobelprize.org/images/roosevelt-12852-portrait-mini-2x.jpg
1906,Physics,in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases,Joseph John Thomson,https://www.nobelprize.org/images/thomson-12853-portrait-mini-2x.jpg
1906,Physiology or Medicine,in recognition of their work on the structure of the nervous system,Camillo Golgi,https://www.nobelprize.org/images/golgi-12851-portrait-mini-2x.jpg
1906,Physiology or Medicine,in recognition of their work on the structure of the nervous system,Santiago Ramón y Cajal,https://www.nobelprize.org/images/cajal-12850-portrait-mini-2x.jpg
1905,Chemistry,"in recognition of his services in the advancement of organic chemistry and the chemical industry, through his work on organic dyes and hydroaromatic compounds",Johann Friedrich Wilhelm Adolf von Baeyer,https://www.nobelprize.org/images/baeyer-12843-portrait-mini-2x.jpg
1905,Literature,because of his outstanding merits as an epic writer,Henryk Sienkiewicz,https://www.nobelprize.org/images/sienkiewicz-12844-portrait-mini-2x.jpg
1905,Peace,for her audacity to oppose the horrors of war,"Baroness Bertha Sophie Felicita von Suttner, née Countess Kinsky von Chinic und Tettau",https://www.nobelprize.org/images/suttner-12846-portrait-mini-2x.jpg
1905,Physics,for his work on cathode rays,Philipp Eduard Anton von Lenard,https://www.nobelprize.org/images/lenard-12847-portrait-mini-2x.jpg
1905,Physiology or Medicine,for his investigations and discoveries in relation to tuberculosis,Robert Koch,https://www.nobelprize.org/images/koch-12845-portrait-mini-2x.jpg
1904,Chemistry,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system",Sir William Ramsay,https://www.nobelprize.org/images/ramsay-12837-portrait-mini-2x.jpg
1904,Literature,"in recognition of the fresh originality and true inspiration of his poetic production, which faithfully reflects the natural scenery and native spirit of his people, and, in addition, his significant work as a Proven&ccedil;al philologist",Frédéric Mistral,https://www.nobelprize.org/images/mistral-12839-portrait-mini-2x.jpg
1904,Literature,"in recognition of the numerous and brilliant compositions which, in an individual and original manner, have revived the great traditions of the Spanish drama",José Echegaray y Eizaguirre,https://www.nobelprize.org/images/eizaguirre-12838-portrait-mini-2x.jpg
1904,Peace,for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane,Institut de droit international (Institute of International Law),https://www.nobelprize.org/images/international-law-132513-portrait-mini-2x.jpg
1904,Physics,for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies,Lord Rayleigh (John William Strutt),https://www.nobelprize.org/images/strutt-12842-portrait-mini-2x.jpg
1904,Physiology or Medicine,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged",Ivan Petrovich Pavlov,https://www.nobelprize.org/images/pavlov-12840-portrait-mini-2x.jpg
1903,Chemistry,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation,Svante August Arrhenius,https://www.nobelprize.org/images/arrhenius-13548-portrait-mini-2x.jpg
1903,Literature,"as a tribute to his noble, magnificent and versatile poetry, which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit",Bjørnstjerne Martinus Bjørnson,https://www.nobelprize.org/images/bjornson-13549-portrait-mini-2x.jpg
1903,Peace,for his longstanding and devoted effort in favour of the ideas of peace and arbitration,William Randal Cremer,https://www.nobelprize.org/images/cremer-12833-portrait-mini-2x.jpg
1903,Physics,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity,Antoine Henri Becquerel,https://www.nobelprize.org/images/becquerel-12834-portrait-mini-2x.jpg
1903,Physics,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel,"Marie Curie, née Sklodowska",https://www.nobelprize.org/images/marie-curie-12835-portrait-mini-2x.jpg
1903,Physics,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel,Pierre Curie,https://www.nobelprize.org/images/pierre-curie-12836-portrait-mini-2x.jpg
1903,Physiology or Medicine,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science",Niels Ryberg Finsen,https://www.nobelprize.org/images/finsen-12832-portrait-mini-2x.jpg
1902,Chemistry,in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses,Hermann Emil Fischer,https://www.nobelprize.org/images/fischer-13541-portrait-mini-2x.jpg
1902,Literature,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>",Christian Matthias Theodor Mommsen,https://www.nobelprize.org/images/mommsen-13542-portrait-mini-2x.jpg
1902,Peace,for his eminently practical administration of the Inter-Parliamentary Union,Charles Albert Gobat,https://www.nobelprize.org/images/gobat-13545-portrait-mini-2x.jpg
1902,Peace,for his untiring and skilful directorship of the Bern Peace Bureau,Élie Ducommun,https://www.nobelprize.org/images/ducommun-13544-portrait-mini-2x.jpg
1902,Physics,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena,Hendrik Antoon Lorentz,https://www.nobelprize.org/images/lorentz-13546-portrait-mini-2x.jpg
1902,Physics,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena,Pieter Zeeman,https://www.nobelprize.org/images/zeeman-13547-portrait-mini-2x.jpg
1902,Physiology or Medicine,"for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it",Ronald Ross,https://www.nobelprize.org/images/ross-13543-portrait-mini-2x.jpg
1901,Chemistry,in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions,Jacobus Henricus van 't Hoff,https://www.nobelprize.org/images/hoff-13535-portrait-mini-2x.jpg
1901,Literature,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect",Sully Prudhomme,https://www.nobelprize.org/images/prudhomme-13536-portrait-mini-2x.jpg
1901,Peace,"for his lifelong work for international peace conferences, diplomacy and arbitration",Frédéric Passy,https://www.nobelprize.org/images/passy-13539-portrait-mini-2x.jpg
1901,Peace,for his humanitarian efforts to help wounded soldiers and create international understanding,Jean Henry Dunant,https://www.nobelprize.org/images/dunant-13538-portrait-mini-2x.jpg
1901,Physics,in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him,Wilhelm Conrad Röntgen,https://www.nobelprize.org/images/rontgen-13540-portrait-mini-2x.jpg
1901,Physiology or Medicine,"for his work on serum therapy, especially its application against diphtheria, by which he has opened a new road in the domain of medical science and thereby placed in the hands of the physician a victorious weapon against illness and deaths",Emil Adolf von Behring,https://www.nobelprize.org/images/behring-13537-portrait-mini-2x.jpg
